iteration,isolation,commit_hint_first,thread_a_committed,thread_b_committed,thread_a_error,thread_b_error,invariant_ok,invariant_detail
869,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ef0d5627-4e99-41bd-829c-7aa96b80689a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter869"", ""writer"": ""kndb_native"", ""fact_id"": ""5502eeb6-3a1d-4396-b7aa-ca339ec936c9"", ""provsql"": ""b0adf5c4-e56b-41a7-86a1-678956b1e4c2"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.762306-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000869, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
870,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=f0e0bdd4-3670-47af-bdac-fdfdcb5cdc99, reason=kind_outranked -- payload={""value"": ""INFERRED_iter870"", ""writer"": ""kndb_native"", ""fact_id"": ""21bc45b0-3150-4e75-891b-c71b3363fff0"", ""provsql"": ""2c2e1fac-f81a-40f9-b3a9-f00fdc92f7b0"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.770633-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000870, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
871,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=1bed88a2-363a-4ec2-b054-4d277fdc5837, reason=kind_outranked -- payload={""value"": ""INFERRED_iter871"", ""writer"": ""kndb_native"", ""fact_id"": ""06c53626-2de0-40b4-9697-c1d7ea0d2e89"", ""provsql"": ""e524b1b4-ddf5-4ed7-aa85-90a6c94ce31a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.779313-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000871, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
872,READ COMMITTED,A,1,1,,,1,
873,READ COMMITTED,A,1,1,,,1,
874,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=06c59b66-9db0-4246-a906-d5c730920c3e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter874"", ""writer"": ""kndb_native"", ""fact_id"": ""9f3110e7-4654-4967-9f6c-25a2a8763f9a"", ""provsql"": ""5a35d80f-9fa0-4b99-b7f4-f758b796acac"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.806062-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000874, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
875,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=b1115534-d90a-461d-a693-cf1fd822b1ab, reason=kind_outranked -- payload={""value"": ""INFERRED_iter875"", ""writer"": ""kndb_native"", ""fact_id"": ""51bdcd4a-a394-494c-930b-f39b6d67e8e6"", ""provsql"": ""6f7e09ce-2617-4230-a203-6f7d13adf003"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.814225-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000875, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
876,READ COMMITTED,A,1,1,,,1,
877,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=fb628e9c-0dec-4bc2-bcf3-0e51d5f69422, reason=kind_outranked -- payload={""value"": ""INFERRED_iter877"", ""writer"": ""kndb_native"", ""fact_id"": ""ad956e2c-3f8d-4622-8835-3d0a2c63860e"", ""provsql"": ""d62378c1-3d52-4d53-a065-72adcc07a222"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.831826-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000877, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
878,READ COMMITTED,A,1,1,,,1,
879,READ COMMITTED,A,1,1,,,1,
880,READ COMMITTED,A,1,1,,,1,
881,READ COMMITTED,A,1,1,,,1,
882,READ COMMITTED,A,1,1,,,1,
883,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=295df89e-486e-4669-9d2a-b5fd92f234be, reason=kind_outranked -- payload={""value"": ""INFERRED_iter883"", ""writer"": ""kndb_native"", ""fact_id"": ""896411f0-4706-4826-a368-58853c5e8048"", ""provsql"": ""5ec43114-b7b2-43c3-b2b0-9f3ef835d0d3"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.883417-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000883, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
884,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=9976091d-65ba-4dc7-8a3b-dd4f0584d277, reason=kind_outranked -- payload={""value"": ""INFERRED_iter884"", ""writer"": ""kndb_native"", ""fact_id"": ""23ac1e13-bc77-4f29-b972-f9b378ff2475"", ""provsql"": ""8d7d6fd6-94cf-4ba7-aa03-229fdf9e07a5"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.89185-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000884, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
885,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=1c0bd6c3-4be9-4b4a-8860-beaeee8d6e7c, reason=kind_outranked -- payload={""value"": ""INFERRED_iter885"", ""writer"": ""kndb_native"", ""fact_id"": ""a85d23ee-99be-4b78-95e5-10afa5db35a0"", ""provsql"": ""5e81b2cb-d38e-4210-9f88-b2763a0b7df8"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.900297-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000885, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
886,READ COMMITTED,A,1,1,,,1,
887,READ COMMITTED,A,1,1,,,1,
888,READ COMMITTED,A,1,1,,,1,
889,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=91308319-856f-4cfc-bf77-ef6b433e8fa8, reason=kind_outranked -- payload={""value"": ""INFERRED_iter889"", ""writer"": ""kndb_native"", ""fact_id"": ""2f1110c8-b097-42aa-8908-1a881256709a"", ""provsql"": ""032582b1-3ac3-42a2-8ce8-34aa56965898"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.935819-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000889, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
890,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=12c96116-91c7-44f5-b61d-67e629a609b3, reason=kind_outranked -- payload={""value"": ""INFERRED_iter890"", ""writer"": ""kndb_native"", ""fact_id"": ""7ed6ca8b-6e74-4d09-8f96-a7be3994b509"", ""provsql"": ""e749671b-7cd6-4384-982e-046860acf305"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.944647-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000890, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
891,READ COMMITTED,A,1,1,,,1,
892,READ COMMITTED,A,1,1,,,1,
893,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=e96667c5-e5ad-43df-8207-e4c276a8e30d, reason=kind_outranked -- payload={""value"": ""INFERRED_iter893"", ""writer"": ""kndb_native"", ""fact_id"": ""2697dfd9-5b48-41e9-8341-85efe5e52814"", ""provsql"": ""1101dac7-029f-455b-aeaa-47bfee30e4f1"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:25.970553-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000893, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
894,READ COMMITTED,A,1,1,,,1,
895,READ COMMITTED,A,1,1,,,1,
896,READ COMMITTED,A,1,1,,,1,
897,READ COMMITTED,A,1,1,,,1,
898,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=bd838b11-ec70-4502-8f77-612313432ede, reason=kind_outranked -- payload={""value"": ""INFERRED_iter898"", ""writer"": ""kndb_native"", ""fact_id"": ""342829aa-37bd-4bcc-bfac-937124f59842"", ""provsql"": ""6ce45249-6fa1-4461-a6b5-47bb3bc6045a"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.014724-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000898, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
899,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=fdce2d8a-43ec-46ed-8ed0-e4cc94c7258a, reason=kind_outranked -- payload={""value"": ""INFERRED_iter899"", ""writer"": ""kndb_native"", ""fact_id"": ""c4cd94fb-438c-469f-ae13-1d77c4e8b20e"", ""provsql"": ""a3a4065d-7b4f-42bc-90d4-2ac2131f6e52"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.023692-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000899, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
900,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=c442ef28-6de9-414c-ada0-f36463052068, reason=kind_outranked -- payload={""value"": ""INFERRED_iter900"", ""writer"": ""kndb_native"", ""fact_id"": ""8370b1d9-4875-41c5-bacf-7abb594f87b0"", ""provsql"": ""2918cb46-11e1-403b-9f73-80d7f7329178"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.032757-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000900, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
901,READ COMMITTED,A,1,1,,,1,
902,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=bc7cf664-c93d-4ded-8cc0-958f8089c321, reason=kind_outranked -- payload={""value"": ""INFERRED_iter902"", ""writer"": ""kndb_native"", ""fact_id"": ""c3cd5546-2c67-44f2-9cd6-a081973c4c1e"", ""provsql"": ""4d277e84-7b52-4300-a6d4-63b49caecfac"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.049873-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000902, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
903,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=9982eee8-3bac-4e89-b4dd-994326273b33, reason=kind_outranked -- payload={""value"": ""INFERRED_iter903"", ""writer"": ""kndb_native"", ""fact_id"": ""11d9602f-f3d7-48e4-942c-880cbf2306b8"", ""provsql"": ""b042687f-9a07-4640-8d58-b1eb3682530d"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.058576-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000903, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
904,READ COMMITTED,A,1,1,,,1,
905,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=cd194821-a95a-4027-8761-b83eecf7bff3, reason=kind_outranked -- payload={""value"": ""INFERRED_iter905"", ""writer"": ""kndb_native"", ""fact_id"": ""b572c68e-a62c-47c9-9ea0-cc443dc5f3c1"", ""provsql"": ""28634b4e-8f90-45b3-a739-951b4b02f3c9"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.075504-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000905, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
906,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=7dd2d2c7-19fa-43e6-a677-e2ca3daaf856, reason=kind_outranked -- payload={""value"": ""INFERRED_iter906"", ""writer"": ""kndb_native"", ""fact_id"": ""f5272653-a9ac-46eb-9e6d-16605cc51279"", ""provsql"": ""2cac92e0-07cf-4427-866c-26feda6593d8"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.083956-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000906, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
907,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=e54de4ac-2e9f-4a13-bfbe-2f42d6a88b45, reason=kind_outranked -- payload={""value"": ""INFERRED_iter907"", ""writer"": ""kndb_native"", ""fact_id"": ""07659cac-e547-4221-8c07-20c795b8cefb"", ""provsql"": ""08986c23-284c-4364-94e7-bc693b3e042b"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.092688-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000907, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
908,READ COMMITTED,A,1,1,,,1,
909,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=59428fbc-a379-46c3-9fcf-0dbed4fab934, reason=kind_outranked -- payload={""value"": ""INFERRED_iter909"", ""writer"": ""kndb_native"", ""fact_id"": ""53b2d9c8-25fa-4c69-b18b-ff3f272e6b2c"", ""provsql"": ""a7309a79-70df-4df5-8440-e8e4fff8ae75"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.11035-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000909, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
910,READ COMMITTED,A,1,1,,,1,
911,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=0be1f0be-48e9-4a1c-bb5b-0fb494ba5847, reason=kind_outranked -- payload={""value"": ""INFERRED_iter911"", ""writer"": ""kndb_native"", ""fact_id"": ""9adc2d98-f1b4-4950-9d1d-0475a4e18eb2"", ""provsql"": ""7a00e03b-e2ee-40ea-94de-749823e9fbc6"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.127596-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000911, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
912,READ COMMITTED,A,1,1,,,1,
913,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ff0940c5-23b3-4a0d-833b-1b511095cfbe, reason=kind_outranked -- payload={""value"": ""INFERRED_iter913"", ""writer"": ""kndb_native"", ""fact_id"": ""9e6d89b6-16f7-4c22-b68c-d2d35d16a50f"", ""provsql"": ""23781140-fd19-4bb7-9441-4f395e7b9430"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.144983-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000913, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
914,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=fc6c13e3-7a55-4b8b-bd61-645b294a959f, reason=kind_outranked -- payload={""value"": ""INFERRED_iter914"", ""writer"": ""kndb_native"", ""fact_id"": ""e4305e8b-ed85-4add-ba14-16a520aa6df8"", ""provsql"": ""2be532b6-0f53-4e72-998e-d64296d12584"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.15299-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000914, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
915,READ COMMITTED,A,1,1,,,1,
916,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=d5a54a35-ecb8-42ff-ad1d-5f1a7cbfa82e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter916"", ""writer"": ""kndb_native"", ""fact_id"": ""dd0b8f8b-fad7-4ff6-aef2-f03ac990d00d"", ""provsql"": ""2946ebec-397e-4239-bf5f-22ca0a8e5cba"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.17044-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000916, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
917,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=56159147-298e-4c5f-962a-da6d42c60b30, reason=kind_outranked -- payload={""value"": ""INFERRED_iter917"", ""writer"": ""kndb_native"", ""fact_id"": ""9c1038e8-2528-4f02-b095-343ed56ff667"", ""provsql"": ""662ae3ec-9cbf-449d-adbc-c364d6a622db"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:26.178795-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000917, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
